Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	tree_length
360	-2602.277	-2708.144	105.8673	0.186441	0.405407	0.594593	0.813559	1.644843	0.025082	0.0119212	0.0157019	0.0277064	0.00239326	0.144327	0.00221431	0.00602275	0.0379755	0.00726932	0.0032414	0.0120933	0.00241367	0.000915152	0.00211149	0.00605881	0.0204851	0.00368039	0.00490745	0.00294919	0.00176454	0.0018342	0.000405303	0.0120568	0.0136994	0.0280143	0.0113335	0.00424604	0.00958174	0.0139271	0.00786203	0.0103995	0.00591937	0.00564042	0.0264829	0.00869479	0.0216405	0.0221228	0.0295319	0.0221498	0.00923376	0.0102538	0.0582556	0.00301501	0.0260788	0.0441336	0.00437035	0.0137852	0.0198291	0.0431824	0.0390542	0.0340167	0.0171562	0.0289781	0.00950463	0.0121272	0.0163698	0.0251066	0.0334944	0.0365745	0.0340794	0.0548668	0.0119105	0.0414115	0.0144534	0.0255022	0.037862	0.689331	0.0850667	0.205523	0.0200795	0.181908	0.43554	0.771584	1.29603	2.296	5.49727	1.232292	0.0192734	0.00916042	0.0120656	0.02129	0.00183902	0.110903	0.00170151	0.00462796	0.0291809	0.00558584	0.00249073	0.00929265	0.0018547	0.000703215	0.00162249	0.00465567	0.015741	0.00282806	0.00377095	0.0022662	0.0013559	0.00140943	0.00031144	0.00926463	0.0105268	0.0215266	0.00870879	0.00326271	0.00736274	0.0107018	0.00604129	0.00799111	0.00454852	0.00433417	0.0203498	0.0066812	0.0166289	0.0169995	0.0226927	0.0170202	0.00709535	0.00787919	0.0447644	0.00231677	0.0200393	0.0339129	0.00335824	0.0105927	0.015237	0.033182	0.0300098	0.0261389	0.0131831	0.0222672	0.00730349	0.00931868	0.0125788	0.0192923	0.0257376	0.0281043	0.0261871	0.0421604	0.00915221	0.0318211	0.0111062	0.0195963	0.0290936	1.301383
396	-2604.766	-2711.324	106.5584	0.1374	0.381971	0.61803	0.862599	1.106318	0.0142229	0.00732389	0.00582875	0.0102245	0.012081	0.0971367	0.0109245	0.00338004	0.0276044	0.00395409	0.00714696	0.00575895	0.00467707	0.0023346	0.00303218	0.000462826	0.00363699	0.00700603	0.00194376	0.000466033	0.00132085	0.0178288	0.0116327	0.0176651	0.00523539	0.0118707	0.00758937	0.00766957	0.00709821	0.0042402	0.00396887	0.0172544	0.00484585	0.0101319	0.0191991	0.0310645	0.000767662	0.0236617	0.0129648	0.0268842	0.0162472	0.0268935	0.00544159	0.0137079	0.0185776	0.00827847	0.0190105	0.029488	0.00413945	0.00890656	0.00190816	0.00186951	0.0217276	0.0413646	0.0269145	0.0251674	0.00619716	0.00776842	0.0240097	0.0333329	0.0101582	0.0158997	0.0244739	0.00413842	0.0104261	0.0236891	0.00409567	0.520092	0.313988	0.0641232	0.101797	0.134135	0.375404	0.736634	1.35753	2.66379	7.4552	1.452582	0.0157008	0.0080849	0.00643441	0.0112869	0.0133363	0.10723	0.0120597	0.00373126	0.0304727	0.00436496	0.0078896	0.00635736	0.00516306	0.00257719	0.00334725	0.000510917	0.00401491	0.00773401	0.00214573	0.000514458	0.0014581	0.0196814	0.0128415	0.0195007	0.00577939	0.0131041	0.00837798	0.00846651	0.00783578	0.0046808	0.00438127	0.0190473	0.00534938	0.0111847	0.0211941	0.0342923	0.000847429	0.0261204	0.014312	0.0296778	0.0179354	0.029688	0.00600702	0.0151322	0.0205079	0.00913868	0.0209858	0.0325521	0.00456957	0.00983203	0.00210644	0.00206377	0.0239853	0.0456628	0.0297111	0.0277825	0.0068411	0.00857563	0.0265046	0.0367965	0.0112138	0.0175518	0.0270169	0.00456844	0.0115095	0.0261506	0.00452124	0.9058719
432	-2596.12	-2701.864	105.7438	0.202261	0.411937	0.588063	0.797738	1.87427	0.0147312	0.0207104	0.00540811	0.0193267	0.0031174	0.105758	0.0119959	0.00336203	0.0381499	0.00643716	0.00632984	0.00394813	0.0139712	0.000764118	0.00173819	0.000172887	0.037254	0.000652993	0.000440579	0.00231814	0.00010669	0.0124945	2.23459e-05	0.0260138	0.00941614	0.0232115	0.0256107	0.00889397	0.00876395	0.00467111	0.00864844	0.0123815	0.00032726	0.00598474	0.0297974	0.0115822	0.00990308	0.0234419	0.0328658	0.0354024	0.012509	0.00458932	0.0485688	0.0192987	0.0155968	0.0110868	0.00373483	0.0179099	0.017437	0.0295756	0.0298143	0.0224884	0.0145169	0.00665313	0.010777	0.0375287	0.00741169	0.0170421	0.00855225	0.0260609	0.0379883	0.0247532	0.0140738	0.0471528	0.00876019	0.0200732	0.0412569	0.648981	0.162456	0.0448287	0.143734	0.152282	0.39937	0.750994	1.33157	2.50394	6.56676	1.360831	0.0129069	0.0181458	0.0047384	0.0169333	0.00273136	0.0926614	0.0105104	0.0029457	0.0334256	0.00564002	0.00554598	0.00345922	0.0122411	0.000669494	0.00152294	0.000151478	0.0326407	0.00057213	0.00038602	0.00203107	9.3478e-05	0.0109472	1.95787e-05	0.0227924	0.0082501	0.0203372	0.0224392	0.00779259	0.00767867	0.00409267	0.00757746	0.0108483	0.000286734	0.00524362	0.0261074	0.0101479	0.00867674	0.020539	0.0287959	0.0310184	0.0109599	0.004021	0.0425543	0.0169089	0.0136653	0.00971389	0.00327233	0.015692	0.0152777	0.0259131	0.0261222	0.0197036	0.0127192	0.00582924	0.0094424	0.0328813	0.00649387	0.0149317	0.00749318	0.0228336	0.033284	0.0216879	0.012331	0.0413136	0.00767538	0.0175875	0.0361479	1.141337
468	-2606.296	-2711.444	105.1474	0.165158	0.395916	0.604084	0.834842	1.383951	0.0553429	0.00267721	0.0104842	0.0519386	0.00458404	0.285537	0.0103389	0.0166664	0.0567857	0.00965483	0.0011294	0.00612804	0.0247655	0.00861293	0.00334961	0.00206726	0.0742994	0.00997964	0.00325273	0.00705146	0.00122596	0.00536495	0.000620061	0.0458814	0.0440258	0.015262	0.0220114	0.00979669	0.0102136	0.0164103	0.0300614	0.0113429	0.0132559	0.00954728	0.0797907	0.020584	0.0381605	0.0450669	0.0454839	0.0563632	0.0223723	0.0135383	0.0762913	0.0272012	0.0445937	0.0178229	0.00107943	0.0471487	0.0174551	0.0473761	0.0315371	0.0344897	0.0516645	0.0374293	0.00500845	0.00618462	0.0407971	0.0348232	0.0192151	0.0964774	0.10653	0.0732099	0.0313028	0.0471743	0.0091701	0.0314254	0.0688105	0.698991	0.0350566	0.166317	0.0996348	0.289591	0.546401	0.828149	1.20751	1.83016	3.45314	0.8960884	0.0250961	0.00121402	0.00475422	0.0235523	0.0020787	0.129481	0.00468835	0.00755764	0.0257503	0.00437812	0.000512142	0.00277885	0.0112303	0.00390566	0.00151893	0.000937431	0.0336922	0.00452542	0.001475	0.00319759	0.00055593	0.00243282	0.000281176	0.0208056	0.0199642	0.00692076	0.00998139	0.00444245	0.00463151	0.00744147	0.0136318	0.00514361	0.00601106	0.00432935	0.0361823	0.0093341	0.0173045	0.0204362	0.0206253	0.0255587	0.0101451	0.00613913	0.0345954	0.0123348	0.0202217	0.00808204	0.000489483	0.0213803	0.00791525	0.0214834	0.014301	0.0156399	0.023428	0.0169728	0.00227116	0.00280451	0.0185	0.0157911	0.00871338	0.0437491	0.0483077	0.0331981	0.0141947	0.0213919	0.00415832	0.0142503	0.0312031	2.205243
504	-2598.846	-2704.706	105.8599	0.143901	0.385425	0.614576	0.856099	1.166038	0.0412465	0.00326118	0.0232306	0.0190197	0.00248084	0.173687	0.00156249	0.0127989	0.0341025	0.00480971	0.0126149	0.0152119	0.0269014	0.00483037	0.000403293	0.00424187	0.0522715	0.0129265	0.00823989	0.0101518	0.00375739	0.0150467	0.00164002	0.0250413	0.0279855	0.0134468	0.0251726	0.0117333	0.0115431	5.8686e-06	0.00834734	0.0212749	0.00496708	0.00604608	0.0594672	0.0158231	0.0198701	0.0537305	0.0290157	0.0434777	0.0104887	0.00331226	0.0297366	0.0286977	0.0305882	0.0307471	0.000952659	0.0267651	0.044184	0.0362345	0.0461743	0.0340536	0.0642309	0.0155347	0.00276715	0.0246156	0.044191	0.0320096	0.0227042	0.0738256	0.0616608	0.0346517	0.0292927	0.109437	0.00600457	0.0294487	0.0654081	0.55072	0.120236	0.305089	0.0239548	0.253153	0.511715	0.811376	1.23247	1.95421	3.95018	0.9933241	0.0229262	0.00181267	0.0129123	0.0105718	0.00137893	0.096541	0.000868482	0.00711405	0.0189553	0.0026734	0.00701178	0.00845526	0.0149527	0.00268488	0.000224164	0.00235777	0.0290542	0.007185	0.00458	0.00564268	0.00208848	0.00836345	0.000911577	0.0139188	0.0155553	0.00747416	0.0139917	0.00652173	0.00641604	3.26196e-06	0.00463972	0.0118253	0.00276086	0.00336061	0.0330538	0.00879502	0.0110445	0.0298652	0.0161279	0.0241663	0.00582997	0.00184106	0.0165286	0.0159511	0.0170019	0.0170902	0.000529519	0.0148769	0.0245589	0.0201403	0.0256652	0.0189281	0.0357016	0.00863469	0.00153807	0.0136821	0.0245628	0.017792	0.0126197	0.0410347	0.0342731	0.0192605	0.0162819	0.0608284	0.00333754	0.0163686	0.036356	1.799102
540	-2599.157	-2704.327	105.1697	0.215826	0.417237	0.582763	0.784175	2.101124	0.0313085	0.00380827	0.00894813	0.030428	0.0139605	0.189106	0.00144333	0.0108953	0.0692485	0.0102521	0.0120943	0.0159278	0.0229714	0.0031439	0.00231403	0.00366851	0.0363495	0.0189252	0.00463808	0.00431101	0.000192904	0.0116612	0.0100643	0.0340354	0.0222648	0.0114604	0.0101016	0.0157494	0.015401	8.22442e-08	0.0164939	0.0213401	0.00815312	0.00705679	0.0567237	0.016781	0.03157	0.0474268	0.0470415	0.0420883	0.013135	0.00286491	0.024752	0.0216656	0.0392847	0.0213668	0.000223628	0.0203282	0.0263389	0.0397885	0.0336662	0.0134556	0.0345254	0.015878	0.00292615	0.0395417	0.0176035	0.0301889	0.0453608	0.0449925	0.0609218	0.0355125	0.0112917	0.0585223	0.0156352	0.0249136	0.029721	0.532278	0.17324	0.177319	0.117163	0.211329	0.468576	0.789386	1.26681	2.13412	4.73197	1.123896	0.0190469	0.00231681	0.00544372	0.0185113	0.00849307	0.115045	0.000878068	0.00662827	0.0421283	0.00623703	0.00735775	0.0096899	0.0139749	0.00191264	0.00140777	0.00223179	0.0221137	0.0115134	0.00282164	0.00262266	0.000117356	0.00709427	0.00612273	0.0207059	0.0135451	0.0069721	0.00614547	0.00958136	0.00936939	5.00344e-08	0.0100343	0.0129825	0.00496006	0.00429309	0.0345086	0.010209	0.019206	0.0288527	0.0286183	0.025605	0.00799088	0.00174291	0.0150582	0.0131806	0.0238994	0.0129988	0.000136047	0.0123669	0.0160237	0.0242058	0.0204813	0.0081859	0.021004	0.0096596	0.00178016	0.0240557	0.0107093	0.0183658	0.0275959	0.0273718	0.0370626	0.0216045	0.00686948	0.0356028	0.00951186	0.0151565	0.0180811	1.643754
576	-2602.577	-2708.58	106.0027	0.181466	0.403267	0.596733	0.818534	1.579389	0.0168614	0.0135818	0.00326145	0.0186735	0.00179881	0.160883	0.000916727	0.00248376	0.037736	0.00778835	0.00691577	0.00150696	0.00517281	0.0166262	0.00278809	0.00593521	0.0326697	0.0109419	0.00618917	0.00150183	0.000268048	0.0126678	0.00491747	0.0294836	0.0139289	0.0166643	0.00989802	0.01138	0.0114863	3.2633e-06	0.0156058	0.00771987	0.00197547	0.000734548	0.0441866	0.0109553	0.0160581	0.0329617	0.0139766	0.0370934	0.00339234	0.00167655	0.0423752	0.0152018	0.0206786	0.00681012	0.000888018	0.00593678	0.0247707	0.0313576	0.0175463	0.0426505	0.047339	0.0146282	0.00466475	0.0404293	0.00823023	0.0261321	0.0209912	0.0411341	0.0465446	0.0175685	0.0107072	0.0423906	0.0004643	0.0149196	0.038673	0.621591	0.0276662	0.327888	0.0228544	0.181772	0.43538	0.771496	1.29618	2.29684	5.50141	1.232836	0.0136607	0.0110036	0.00264235	0.0151288	0.00145735	0.130343	0.000742711	0.00201228	0.0305728	0.00630994	0.005603	0.0012209	0.00419089	0.0134702	0.00225884	0.00480857	0.0264682	0.00886485	0.00501432	0.00121675	0.000217166	0.0102631	0.00398402	0.0238869	0.0112849	0.013501	0.00801914	0.00921985	0.0093059	2.64385e-06	0.0126435	0.00625446	0.00160048	0.000595114	0.035799	0.00887576	0.0130099	0.0267048	0.0113235	0.0300522	0.00274839	0.0013583	0.0343314	0.0123161	0.0167533	0.0055174	0.000719452	0.00480984	0.0200687	0.0254052	0.0142156	0.0345545	0.0383529	0.0118515	0.00377927	0.0327549	0.00666794	0.0211716	0.0170066	0.0333259	0.0377093	0.0142336	0.00867472	0.0343439	0.000376165	0.0120875	0.031332	1.234299
612	-2603.455	-2708.97	105.5152	0.20385	0.412571	0.587428	0.79615	1.899288	0.046984	0.0123966	0.00498141	0.0262537	0.0127593	0.120748	0.0011049	0.00702296	0.0249875	0.00904298	5.92097e-05	0.00202888	0.0167925	0.0185794	0.000473336	0.0152521	0.0817073	0.0044972	0.000162617	0.00631752	0.00390038	0.00700401	0.00117343	0.0262122	0.0094594	0.00802733	0.0126367	0.00687847	0.0112201	0.000736704	0.011928	0.0101053	0.00498969	0.000286135	0.0518952	0.0132155	0.00932295	0.0237528	0.0332874	0.031481	0.0102613	0.00548379	0.04182	0.00887387	0.0602458	0.016123	0.010144	0.0153671	0.0218666	0.0408282	0.038937	0.0114076	0.0193806	0.00362323	5.46027e-05	0.0371842	0.01957	0.0185449	0.0308279	0.0342636	0.0405352	0.023091	0.0107573	0.0623341	0.00303831	0.0313503	0.0373727	0.650888	0.0227832	0.319287	0.00704165	0.159017	0.407889	0.755955	1.32283	2.45165	6.28864	1.329539	0.0349856	0.00923086	0.0037093	0.0195493	0.00950097	0.0899125	0.000822738	0.0052295	0.0186064	0.00673367	4.40892e-05	0.00151077	0.0125042	0.0138348	0.00035246	0.0113571	0.0608416	0.00334875	0.00012109	0.00470421	0.00290434	0.00521539	0.000873767	0.0195184	0.00704375	0.00597738	0.00940963	0.00512191	0.00835483	0.000548571	0.00888191	0.0075247	0.00371547	0.000213064	0.0386427	0.00984064	0.00694214	0.017687	0.0247868	0.0234417	0.00764089	0.00408339	0.0311404	0.00660774	0.0448608	0.0120056	0.00755355	0.0114428	0.0162825	0.0304019	0.0289936	0.00849441	0.0144314	0.00269796	4.06588e-05	0.0276885	0.0145724	0.013809	0.0229553	0.0255137	0.0301837	0.0171942	0.00801023	0.0464158	0.00226241	0.0233443	0.0278288	1.34295
648	-2605.135	-2710.119	104.9848	0.242948	0.42715	0.57285	0.757053	2.66412	0.0302906	0.00964209	0.00878978	0.0139727	0.000435268	0.150058	0.00496493	0.0202998	0.0302336	0.00874131	0.00017241	0.0146988	0.0105473	0.0020275	0.00226445	0.0114692	0.005959	0.0134105	0.000442661	0.00380193	0.00092199	0.00408244	0.0026306	0.0189543	0.0132174	0.0142054	0.0165805	0.00388101	0.0114611	0.00286053	0.0108392	0.0182448	0.00175175	0.0234127	0.0525823	0.00816959	0.0137058	0.0286456	0.0333897	0.0316079	0.00457942	0.0106239	0.0564421	0.00187987	0.0307301	0.00200172	0.00582474	0.0145133	0.024475	0.0208417	0.0563771	0.0326059	0.023341	0.0334752	0.00162672	0.0185122	0.00596005	0.0283771	0.0339612	0.054333	0.0598149	0.0295188	0.00202212	0.110662	0.00084147	0.0189302	0.0473076	0.767805	0.0505469	0.071896	0.109752	0.172146	0.42398	0.765136	1.30696	2.3586	5.80901	1.272175	0.021903	0.00697214	0.00635584	0.0101036	0.00031474	0.108506	0.00359012	0.0146786	0.0218618	0.00632079	0.000124668	0.0106286	0.00762671	0.00146607	0.00163741	0.00829333	0.00430892	0.00969708	0.000320085	0.00274915	0.000666686	0.00295199	0.00190217	0.0137057	0.00955743	0.0102719	0.0119893	0.00280634	0.00828746	0.00206844	0.00783776	0.0131927	0.00126668	0.0169296	0.038022	0.00590738	0.00991059	0.0207135	0.0241439	0.0228555	0.00331135	0.00768206	0.040813	0.00135933	0.0222208	0.00144743	0.00421184	0.0104945	0.0176978	0.0150705	0.040766	0.0235771	0.0168777	0.0242057	0.00117628	0.0133861	0.00430968	0.0205193	0.0245572	0.0392879	0.0432518	0.0213449	0.00146218	0.0800194	0.000608462	0.0136883	0.0342078	1.382945
684	-2600.215	-2704.926	104.711	0.208455	0.414388	0.585611	0.791546	1.974042	0.0654925	0.0253711	0.00299752	0.0289018	0.00640246	0.270118	0.00913206	0.0218731	0.0657361	0.0150792	0.00121789	0.0179419	0.00145227	0.00784413	0.0221226	0.0178668	0.0125503	0.0175193	0.00357053	0.000889574	0.00102882	0.00184929	0.012979	0.0356823	0.0330076	0.024236	0.0317292	0.0121623	0.0280912	0.00219844	0.00957532	0.00682933	0.00560145	0.0207147	0.0413866	0.0500884	0.0131998	0.0379767	0.0294258	0.0172691	0.0319294	0.0361862	0.00458888	0.00394335	0.0115615	0.104621	0.0543049	0.0311811	0.000579978	0.0295094	0.0522221	0.00902011	0.0148635	0.0797388	0.0728941	0.0200027	0.0591092	0.0212981	0.0513218	0.0240458	0.0632003	0.0692608	0.0552405	0.072558	0.0491628	0.0295794	0.00851801	0.717198	0.0480223	0.227117	0.00766209	0.242133	0.500727	0.8059	1.24085	1.99709	4.12997	1.025506	0.0313428	0.0121419	0.00143453	0.0138316	0.00306404	0.129271	0.00437034	0.0104678	0.0314594	0.00721646	0.000582846	0.00858648	0.000695017	0.00375398	0.0105872	0.00855052	0.00600621	0.00838425	0.00170876	0.000425725	0.000492365	0.000885018	0.00621137	0.0170765	0.0157965	0.0115987	0.0151847	0.00582051	0.0134437	0.00105211	0.00458248	0.00326832	0.0026807	0.00991345	0.0198065	0.0239709	0.00631703	0.0181746	0.0140823	0.00826452	0.0152805	0.0173177	0.00219611	0.00188717	0.00553299	0.0500685	0.0259888	0.0149224	0.000277561	0.0141223	0.024992	0.00431677	0.00711327	0.0381607	0.0348851	0.00957274	0.028288	0.0101927	0.0245612	0.0115077	0.0302459	0.0331463	0.0264365	0.0347242	0.0235279	0.0141558	0.00407648	2.089552
720	-2588.323	-2693.975	105.6522	0.13635	0.3814	0.6186	0.86365	1.096933	0.0470845	0.0146299	0.00659195	0.0333801	0.00876666	0.277952	0.00541791	0.0173589	0.0582889	0.0213189	0.00469663	0.0011457	0.0210848	0.00951897	0.00210119	0.00213427	0.0482423	0.0304592	0.00901454	0.00463191	0.000971773	0.00369246	0.00668679	0.0340991	0.0339363	0.0158455	0.0112636	0.00867091	0.0228865	0.000762447	0.0188086	0.0116833	0.00254229	0.0101811	0.0603485	0.0343379	0.0227814	0.0306196	0.032101	0.0199898	0.0361704	0.0482548	0.00874749	0.000438077	0.0255376	0.0515927	0.00802842	0.0634206	0.000470728	0.0195572	0.0375441	0.0567028	0.0194793	0.0568588	0.0754256	0.0292487	0.0388523	0.0304955	0.028741	0.0207483	0.0367026	0.0202201	0.0310152	0.0766581	0.0598886	0.0347112	0.0156768	0.525788	0.324618	0.140313	0.00928136	0.229141	0.48744	0.799166	1.2513	2.05154	4.36412	1.065381	0.0243053	0.00755205	0.0034028	0.017231	0.00452539	0.14348	0.00279675	0.00896074	0.030089	0.0110049	0.00242442	0.000591418	0.0108841	0.00491374	0.00108465	0.00110172	0.0249029	0.0157232	0.00465335	0.00239102	0.000501634	0.00190607	0.00345175	0.0176021	0.0175181	0.00817951	0.0058143	0.00447597	0.0118141	0.000393579	0.00970908	0.00603095	0.00131234	0.00525552	0.0311522	0.0177254	0.0117599	0.015806	0.0165707	0.0103189	0.0186713	0.0249094	0.00451549	0.000226138	0.0131826	0.0266324	0.00414431	0.032738	0.000242992	0.0100955	0.0193804	0.0292702	0.0100553	0.0293508	0.0389351	0.0150983	0.0200558	0.0157419	0.0148362	0.0107104	0.0189461	0.0104377	0.0160102	0.0395713	0.0309148	0.0179181	0.00809242	1.937215
756	-2607.142	-2714.067	106.9249	0.0127298	0.242311	0.757689	0.98727	0.2781113	0.017871	0.00273526	0.00372444	0.0049072	0.00540214	0.0347248	0.000852414	0.00246482	0.00785757	0.00203435	0.00324835	0.0025425	0.00402641	0.00417654	0.00163193	0.00160248	0.004812	0.00340523	0.00263365	0.000319375	0.00058218	0.00300258	0.00391699	0.00805278	0.00429382	0.00322957	0.00307208	0.00247601	0.00390208	0.000599529	0.00363469	0.00398246	0.00133046	0.00303129	0.0117617	0.0119147	0.00150211	0.00487576	0.00620466	0.0101781	0.00344156	0.00590775	8.61037e-05	0.00626623	0.00311356	0.0021204	0.0109822	0.011128	0.0080001	0.00544357	0.00802933	0.00124562	0.0108996	0.0128223	0.0110252	0.011212	0.024118	0.00333732	0.00768895	0.00712448	0.00325462	0.00744841	0.00408599	0.00744956	0.0116002	0.00130231	0.00213182	0.31975	0.443146	0.0916662	0.145438	0.0572357	0.247806	0.647104	1.54535	4.03542	17.4716	2.068395	0.045383	0.00694614	0.00945815	0.0124617	0.0137186	0.0881829	0.00216469	0.00625936	0.0199541	0.00516618	0.00824913	0.00645664	0.010225	0.0106063	0.00414427	0.00406946	0.01222	0.00864753	0.0066881	0.000811047	0.00147844	0.00762499	0.00994712	0.0204499	0.0109041	0.00820144	0.00780149	0.00628777	0.00990926	0.00152249	0.00923022	0.0101134	0.00337869	0.00769791	0.0298686	0.0302571	0.00381457	0.0123819	0.0157566	0.0258472	0.00873977	0.0150026	0.000218659	0.015913	0.00790683	0.00538471	0.0278891	0.0282593	0.0203161	0.0138238	0.0203903	0.00316323	0.0276794	0.0325619	0.0279982	0.0284728	0.0612472	0.00847506	0.0195259	0.0180925	0.00826505	0.0189151	0.0103763	0.018918	0.0294586	0.0033072	0.00541373	0.3937812
792	-2610.477	-2717.68	107.2031	0.00549769	0.209165	0.790835	0.994502	0.2169051	0.0224073	0.00359393	0.00463333	0.00601859	0.00519251	0.0927619	0.00228399	0.000958204	0.0171805	0.00248656	0.00543588	0.00210439	0.0104299	0.00821458	0.00307188	0.000862765	0.00359445	0.00256636	0.00698463	0.00122386	0.000791048	0.000704014	0.00678612	0.0063206	0.0177365	0.00554924	0.00951679	0.00491147	0.00430677	0.00068849	0.00460442	0.0095611	0.00528994	0.00937053	0.0168433	0.00190418	0.0113971	0.00991599	0.00778104	0.00705534	0.022904	0.0100179	0.0156306	0.00858589	0.0138243	0.00307978	0.0142917	0.0432302	0.011776	0.034134	0.0130698	0.0286951	0.0128993	0.00254449	0.00834938	0.00631478	0.015231	0.00487689	0.00997531	0.016592	0.0174785	0.00396945	0.00112027	0.00243876	0.0101295	0.0175232	0.002873	0.710141	0.131841	0.0454424	0.112575	0.0886832	0.306803	0.691687	1.44574	3.25942	11.2761	1.751768	0.0322596	0.00517414	0.00667055	0.00866489	0.0074756	0.133548	0.00328823	0.00137952	0.0247345	0.00357988	0.00782598	0.00302966	0.0150158	0.0118264	0.00442256	0.00124211	0.00517488	0.00369476	0.0100557	0.00176198	0.00113886	0.00101356	0.0097699	0.0090997	0.025535	0.00798918	0.0137012	0.00707099	0.00620041	0.00099121	0.00662893	0.013765	0.00761587	0.0134907	0.0242491	0.00274143	0.0164083	0.0142759	0.0112023	0.0101575	0.0329747	0.0144226	0.0225032	0.012361	0.0199027	0.00443392	0.0205755	0.062238	0.0169537	0.0491424	0.0188164	0.0413121	0.018571	0.00366327	0.0120205	0.00909132	0.0219279	0.0070212	0.0143613	0.0238873	0.0251636	0.00571477	0.00161284	0.00351106	0.0145834	0.025228	0.00413622	0.6945947
