Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	tree_length
9648	-2593.875	-2700.8	106.925	0.0222931	0.268762	0.731238	0.977707	0.341216	0.0403853	0.00597349	0.0117111	0.0122641	0.000881935	0.139768	0.00595676	0.0130691	0.0305915	0.00743107	0.00300308	0.00675607	0.0129862	0.0198859	0.00126059	0.0040948	0.0323587	0.0111212	9.41963e-05	0.00061835	0.00667413	0.00339468	0.0132889	0.0152318	0.00953713	0.00795617	0.00934799	0.00261814	0.017436	0.00110376	0.00535587	0.0177695	0.000837352	0.0030213	0.0282309	0.0229146	0.0039706	0.0448251	0.016011	0.0147646	0.00440365	0.00662431	0.0619126	0.0225089	0.0283871	0.0352156	0.0113635	0.0265738	0.0192189	0.0139036	0.0552314	0.0176084	0.0274655	0.0702929	0.0373289	0.00820608	0.00585125	0.0106592	0.0389011	0.00246382	0.0153184	0.0236999	0.00304237	0.0195715	0.00673933	0.0462256	0.0177658	0.36557	0.49845	0.104175	0.0318046	0.127075	0.365635	0.730599	1.36874	2.73497	7.86938	1.491676	0.032543	0.00481351	0.00943691	0.00988254	0.000710674	0.112627	0.00480003	0.0105313	0.024651	0.00598805	0.00241992	0.00544412	0.0104644	0.0160243	0.0010158	0.00329964	0.026075	0.00896162	7.59045e-05	0.000498274	0.0053781	0.00273547	0.0107084	0.012274	0.00768514	0.00641118	0.00753272	0.00210973	0.0140501	0.000889425	0.00431583	0.0143189	0.000674748	0.0024346	0.0227488	0.0184649	0.00319956	0.0361206	0.0129019	0.0118975	0.00354852	0.00533795	0.0498899	0.0181379	0.0228747	0.0283771	0.00915682	0.0214135	0.0154868	0.0112037	0.0445061	0.014189	0.022132	0.0566429	0.0300801	0.00661256	0.004715	0.00858931	0.031347	0.00198538	0.0123438	0.0190977	0.00245157	0.015771	0.00543063	0.0372491	0.0143159	1.240984
9684	-2602.383	-2708.661	106.2777	0.129441	0.377558	0.622442	0.870559	1.036992	0.0129193	0.0101254	0.00149401	0.0179717	0.000122107	0.134143	0.00212242	0.000509365	0.0437163	0.00855366	0.000776083	0.0157807	0.0239333	0.0120708	0.00591468	0.00365014	0.0248043	0.0155554	0.00135548	0.0049194	0.0016636	0.000769952	0.00151408	0.0219816	0.00706472	0.00563447	0.0172557	0.00178689	0.00616618	0.00370287	0.00384358	0.0196346	0.00303036	0.0165719	0.0339718	0.0231287	0.00798388	0.0591199	0.01969	0.0136708	0.0105979	0.0159437	0.0479877	0.056589	0.0276897	0.0194085	0.010745	0.0272735	0.0259846	0.0144106	0.0507866	0.00784668	0.0372655	0.0639032	0.0355271	0.0100023	0.0136449	0.000793533	0.0457871	0.00173913	0.0435191	0.0477123	0.00420419	0.0128985	0.0125176	0.0299141	0.013038	0.430702	0.463856	0.0229599	0.0824826	0.148579	0.394604	0.748186	1.33657	2.53419	6.73043	1.378631	0.00996591	0.00781066	0.00115248	0.0138633	9.41926e-05	0.103477	0.00163722	0.000392922	0.0337225	0.00659825	0.000598666	0.0121731	0.018462	0.00931136	0.00456255	0.0028157	0.0191339	0.0119994	0.00104561	0.0037948	0.00128329	0.000593937	0.00116795	0.0169565	0.00544969	0.0043464	0.013311	0.0013784	0.00475656	0.00285637	0.00296492	0.015146	0.0023376	0.0127835	0.0262057	0.0178414	0.00615872	0.0456048	0.0151888	0.0105456	0.00817518	0.0122989	0.0370175	0.0436524	0.0213597	0.0149716	0.00828865	0.0210386	0.0200444	0.0111162	0.0391765	0.00605289	0.0287464	0.0492946	0.0274054	0.00771569	0.0105256	0.000612127	0.0353199	0.00134156	0.0335704	0.036805	0.00324309	0.00994983	0.00965598	0.0230756	0.0100575	1.296353
9720	-2592.589	-2698.982	106.3931	0.140228	0.383489	0.616511	0.859772	1.131936	0.0247913	0.00738177	0.0166071	0.0123497	0.00913138	0.134608	0.00094672	0.00413954	0.0253349	0.00902457	0.00213028	0.0154428	0.00617569	0.0128835	0.00181143	0.0132397	0.00641486	0.017676	0.0067708	0.000857898	0.00116424	0.0115796	0.00410558	0.0154875	0.0165591	0.00432944	0.0118713	0.0070926	0.00875037	0.00259714	0.00954255	0.0176284	0.0020039	0.0111746	0.0359108	0.0168041	0.00192085	0.0537659	0.0194899	0.0402003	0.0183322	0.00430814	0.046774	0.044573	0.0292729	0.0329616	0.0184518	0.0296152	0.0186986	0.0143517	0.0512861	0.0143623	0.0290343	0.0391712	0.034415	0.0183276	0.0113591	0.00306782	0.0280247	0.00658859	0.0307397	0.00484443	0.0030492	0.0119364	0.0101259	0.0200868	0.0188455	0.446311	0.377651	0.106413	0.0696254	0.172268	0.424127	0.765218	1.30682	2.35779	5.8049	1.271662	0.0204498	0.00608907	0.0136988	0.010187	0.00753228	0.111035	0.000780929	0.00341462	0.0208982	0.00744418	0.00175722	0.0127384	0.0050942	0.0106273	0.00149421	0.0109212	0.00529148	0.0145806	0.00558509	0.000707662	0.00096036	0.00955176	0.00338661	0.0127753	0.0136592	0.00357126	0.00979238	0.00585054	0.007218	0.00214232	0.00787145	0.0145413	0.00165298	0.00921767	0.0296221	0.0138614	0.00158447	0.0443503	0.0160768	0.0331604	0.0151219	0.00355369	0.0385829	0.0367673	0.0241466	0.0271893	0.0152205	0.0244289	0.0154241	0.0118384	0.0423048	0.0118472	0.0239498	0.0323115	0.0283882	0.015118	0.00936989	0.00253058	0.0231169	0.00543479	0.0253565	0.00399606	0.00251522	0.00984609	0.00835263	0.0165692	0.0155453	1.2123
9756	-2592.697	-2698.729	106.0322	0.190944	0.407307	0.592693	0.809056	1.706709	0.0198191	0.00921207	0.0033376	0.0191663	0.00535883	0.0829451	0.000715948	0.00165321	0.0186125	0.00184912	0.00125953	0.00322966	0.00735688	0.00707009	0.000183138	0.0048143	0.0130014	0.00273766	0.00420972	0.000561187	0.00146852	0.00126198	0.00436695	0.0123178	0.00463648	0.0110375	0.00358914	0.00218015	0.00745551	0.00213279	0.00695202	0.00610607	0.000469481	0.00553053	0.0131043	0.0148195	0.00537272	0.0300249	0.00685109	0.0113312	0.00855172	0.00267439	0.0214064	0.0143967	0.0160725	0.0141158	0.0088043	0.0162399	0.0121753	0.0112713	0.012267	0.0103736	0.0161369	0.0351963	0.0360957	0.00723487	0.0038665	0.000873774	0.020035	0.00300184	0.0130377	0.000862271	0.000848142	0.00930151	0.0101475	0.0176227	0.00858212	0.723926	0.0977652	0.11806	0.0602486	0.108589	0.338649	0.71333	1.40188	2.95291	9.20907	1.60535	0.0287527	0.0133645	0.00484207	0.0278057	0.00777438	0.120333	0.00103867	0.00239842	0.0270023	0.00268263	0.00182728	0.00468546	0.0106731	0.010257	0.00026569	0.0069844	0.0188619	0.0039717	0.00610729	0.000814148	0.00213047	0.00183083	0.00633541	0.0178701	0.00672642	0.0160127	0.00520698	0.00316288	0.0108162	0.00309417	0.0100857	0.00885845	0.000681105	0.00802348	0.0190113	0.0214996	0.00779453	0.043559	0.00993929	0.0164389	0.0124065	0.00387991	0.0310555	0.0208862	0.0233174	0.0204786	0.0127729	0.0235602	0.0176634	0.0163519	0.0177964	0.0150496	0.0234108	0.0510614	0.0523662	0.0104961	0.00560937	0.00126764	0.029066	0.00435496	0.0189146	0.00125095	0.00123045	0.0134943	0.0147216	0.0255663	0.0124506	0.6892935
9792	-2589.669	-2695.981	106.3117	0.167234	0.396883	0.603117	0.832766	1.407332	0.0325202	0.0125533	0.00869977	0.0225048	0.00438217	0.0869363	0.00052873	0.00376484	0.0351454	0.00677813	0.0048084	0.000518333	0.00908998	0.0190166	0.000495764	0.00569473	0.0256311	0.00165434	0.00163179	0.00401183	0.000441196	0.000264929	0.00597526	0.0196055	0.00502152	0.00843561	0.00540964	0.00562767	0.00458444	0.000987296	0.00815614	0.0102627	0.00628804	0.00782046	0.0242587	0.0161524	0.00450413	0.0434159	0.0113572	0.028973	0.0136259	0.00185199	0.0303709	0.0162899	0.0206985	0.0304163	0.0132549	0.0320722	0.0116076	0.0174324	0.0220676	0.0196373	0.0314055	0.032845	0.0295307	0.0115625	0.00671826	0.000186268	0.0251365	0.000386727	0.0276913	0.0150352	0.00510477	0.0120147	0.0265276	0.0154002	0.0136466	0.524006	0.244408	0.197667	0.033919	0.155851	0.403908	0.753646	1.32688	2.47581	6.41638	1.34408	0.0329677	0.0127261	0.00881949	0.0228145	0.00444247	0.0881326	0.000536006	0.00381665	0.035629	0.00687141	0.00487456	0.000525466	0.00921507	0.0192783	0.000502586	0.0057731	0.0259838	0.0016771	0.00165425	0.00406704	0.000447267	0.000268575	0.00605748	0.0198753	0.00509062	0.00855169	0.00548408	0.00570511	0.00464752	0.00100088	0.00826838	0.0104039	0.00637457	0.00792808	0.0245926	0.0163747	0.00456611	0.0440134	0.0115135	0.0293717	0.0138134	0.00187747	0.0307888	0.016514	0.0209833	0.0308349	0.0134373	0.0325136	0.0117674	0.0176723	0.0223713	0.0199075	0.0318377	0.033297	0.0299371	0.0117216	0.00681071	0.000188831	0.0254824	0.000392048	0.0280724	0.0152421	0.00517502	0.0121801	0.0268926	0.0156122	0.0138344	0.9864258
9828	-2605.676	-2711.733	106.0575	0.146206	0.386619	0.61338	0.853795	1.187928	0.0506636	0.00422056	0.0160687	0.022244	0.00913953	0.203083	0.0137739	0.0138006	0.0303171	0.000848514	0.0169558	0.000838253	0.00845527	0.0254264	0.000385256	0.00900442	0.022653	0.0518831	0.000764857	0.00870486	0.00196029	0.00230462	0.0133813	0.0288751	0.0247461	0.0311792	0.0158904	0.0103321	0.0113841	0.0100981	0.0124374	0.00854112	0.0048117	0.0242729	0.0382087	0.0300788	0.00792831	0.0418565	0.0118714	0.0209978	0.0434673	0.0144182	0.0478059	0.0168546	0.0240146	0.0419916	0.0159644	0.0231989	0.0278383	0.0145222	0.0323291	0.0204832	0.0423828	0.0982713	0.0528933	0.0110631	0.0143649	0.000382317	0.0372266	0.00145606	0.03805	0.00418761	0.0126929	0.0311297	0.0582212	0.0152611	0.0045323	0.505894	0.336515	0.112	0.0455904	0.234569	0.493037	0.802018	1.24685	2.02825	4.26313	1.048453	0.0315584	0.00262899	0.0100092	0.0138559	0.00569303	0.1265	0.00857981	0.00859644	0.0188846	0.000528541	0.0105618	0.000522149	0.0052668	0.0158381	0.000239977	0.00560887	0.0141106	0.0323181	0.000476431	0.00542227	0.00122107	0.00143555	0.00833521	0.0179863	0.0154144	0.0194216	0.00989813	0.00643591	0.0070912	0.00629013	0.00774727	0.00532028	0.00299722	0.0151196	0.0238002	0.0187362	0.00493856	0.0260725	0.00739471	0.0130796	0.0270758	0.00898111	0.0297784	0.0104987	0.0149587	0.0261566	0.00994424	0.0144507	0.0173405	0.00904593	0.0201379	0.012759	0.0264003	0.0612133	0.0329473	0.00689124	0.00894793	0.000238146	0.0231885	0.000906983	0.0237014	0.00260847	0.00790641	0.0193908	0.0362661	0.00950615	0.00282318	1.60539
9864	-2598.327	-2704.331	106.0037	0.158035	0.392526	0.607473	0.841965	1.306737	0.0345667	0.020513	0.0148787	0.0155194	0.0452348	0.243438	0.00307883	0.00551743	0.0289781	0.00252554	0.00941563	0.000894143	0.0579361	0.00232043	0.00235942	0.00428138	0.0107417	0.0100367	0.000582531	0.00887174	0.000275044	0.00913257	0.00362972	0.021303	0.0140793	0.00789447	0.0115804	0.00907755	0.00614395	0.00231006	0.00936328	0.0198177	0.00373281	0.00664972	0.0346413	0.02783	0.00909552	0.0608295	0.00812565	0.0298783	0.0279037	0.00520562	0.0356197	0.029027	0.0200637	0.036863	0.00586821	0.0230117	0.0180182	0.0250796	0.04214	0.0247092	0.0405768	0.0613602	0.0418534	0.0291528	0.00514087	0.00148913	0.0722236	0.00122359	0.0222552	0.0128535	0.0128599	0.00671505	0.0227163	0.0123354	0.0141929	0.615589	0.179382	0.0310606	0.173968	0.196181	0.451884	0.780503	1.28122	2.21296	5.09733	1.177675	0.0235542	0.0139778	0.0101386	0.0105751	0.0308236	0.165882	0.00209795	0.00375965	0.0197461	0.00172094	0.00641593	0.000609281	0.0394784	0.00158117	0.00160774	0.00291739	0.00731951	0.00683911	0.000396944	0.00604532	0.000187418	0.00622306	0.00247334	0.0145161	0.00959384	0.0053794	0.00789101	0.00618556	0.00418657	0.00157411	0.00638027	0.0135041	0.00254358	0.00453121	0.0236051	0.0189637	0.00619781	0.04145	0.00553692	0.0203595	0.019014	0.00354718	0.0242718	0.0197794	0.0136716	0.0251189	0.00399868	0.0156805	0.0122778	0.0170895	0.0287148	0.0168372	0.0276496	0.0418116	0.0285194	0.0198651	0.00350306	0.00101471	0.0492141	0.000833773	0.015165	0.00875857	0.00876293	0.00457572	0.0154792	0.00840551	0.00967124	1.467538
9900	-2601.754	-2706.576	104.822	0.142818	0.384858	0.615142	0.857182	1.155882	0.00303846	0.00127155	0.000999993	0.00267126	0.00276905	0.0158916	0.000556951	0.000182238	0.00389589	0.000792629	6.07996e-05	0.00112853	0.00151175	0.00203973	0.000354734	0.000994053	0.00203287	0.00203248	0.00125296	9.1281e-05	5.17349e-05	5.31462e-05	0.00175744	0.0022505	0.00157315	0.000249069	0.00132686	0.000665324	0.000800933	0.000216439	0.000677003	0.00114073	9.23275e-05	0.000731521	0.00328181	9.94916e-05	0.00127504	0.00198328	0.000609473	0.00340536	0.00193509	0.00350047	0.00192316	0.00238543	0.00254663	0.00095099	0.00131796	0.00257287	0.000455781	0.00308686	0.00193708	0.00320514	0.00415641	0.00545802	0.00149445	0.00346783	0.000875643	0.00502414	0.0026553	0.000979132	0.00112089	0.0021171	0.00225518	0.000822797	0.00135815	0.00185627	0.000104013	0.577676	0.0717872	0.302387	0.0481502	0.0230933	0.159172	0.563634	1.7742	6.28249	43.3026	2.724677	0.0242355	0.0101422	0.00797619	0.0213066	0.0220866	0.126755	0.00444238	0.00145357	0.0310745	0.0063222	0.000484952	0.00900141	0.0120581	0.0162694	0.00282945	0.00792881	0.0162147	0.0162116	0.00999395	0.00072808	0.00041265	0.000423907	0.0140178	0.0179505	0.0125479	0.00198663	0.0105834	0.00530679	0.00638844	0.00172637	0.00539994	0.00909877	0.000736427	0.00583479	0.0261765	0.000793569	0.01017	0.0158191	0.00486131	0.027162	0.0154347	0.0279206	0.0153396	0.0190268	0.0203126	0.00758533	0.0105124	0.0205219	0.00363542	0.0246216	0.0154506	0.025565	0.0331526	0.0435345	0.0119201	0.0276602	0.00698434	0.0400738	0.0211793	0.0078098	0.00894051	0.0168865	0.0179879	0.00656283	0.0108329	0.014806	0.000829637	0.1253723
9936	-2607.457	-2711.799	104.3417	0.195361	0.409138	0.590862	0.804639	1.769967	0.00269725	0.0020173	0.0010769	0.00263867	0.000551496	0.0107393	0.000281698	0.0013989	0.00531916	0.000743413	0.00104294	0.000112572	0.000862102	0.00110518	0.000506655	0.00145909	0.00304689	0.000204794	0.000801291	0.000151712	2.3736e-05	0.00122502	0.00227743	0.00215641	0.00096923	0.0027707	0.000849677	0.000470027	0.00116324	0.000362636	0.000572512	0.00195671	0.000229716	0.00172885	0.00361118	5.60252e-05	0.00219132	0.00225289	0.00218581	0.00360321	0.00123277	0.00173815	0.000643513	0.00294144	0.00281403	0.000518952	0.00271678	0.00172811	0.000473921	0.00229144	0.00257928	0.00510048	0.00679675	0.00340667	0.00104526	0.00368782	0.00035658	0.00604962	0.00345045	0.0014697	0.000384623	0.00255539	0.00129809	0.00601029	0.00326402	0.00138345	0.000311854	0.608594	0.251129	0.138368	0.00190893	0.023378	0.160127	0.564686	1.7709	6.24506	42.7752	2.715817	0.0201795	0.0150924	0.00805681	0.0197412	0.00412602	0.0803462	0.00210752	0.0104659	0.0397952	0.00556184	0.00780273	0.00084221	0.00644982	0.00826839	0.00379054	0.0109162	0.0227953	0.00153217	0.00599486	0.00113503	0.000177581	0.00916498	0.0170386	0.0161331	0.00725129	0.020729	0.00635686	0.00351651	0.00870274	0.00271306	0.00428325	0.0146391	0.00171862	0.0129344	0.0270171	0.000419152	0.0163943	0.016855	0.0163531	0.0269574	0.00922296	0.013004	0.00481444	0.0220064	0.0210531	0.00388254	0.0203256	0.0129289	0.00354564	0.0171434	0.0192968	0.0381592	0.0508498	0.025487	0.0078201	0.0275904	0.00266775	0.0452602	0.0258146	0.0109955	0.00287755	0.0191182	0.00971165	0.044966	0.0244198	0.0103503	0.00233314	0.1336631
9972	-2604.965	-2709.387	104.4217	0.142015	0.384436	0.615564	0.857984	1.148413	0.00199885	0.000723043	0.000380959	0.00232131	0.00103471	0.0103993	0.000511288	0.000464453	0.00364524	0.000684411	6.07356e-05	0.000484211	0.000918072	0.000235928	0.000288449	0.000718916	0.00101124	0.00273643	1.49816e-05	0.000360321	6.07051e-05	0.000589531	0.00208592	0.000340035	0.00064577	0.00131862	0.00070169	0.000763568	0.000759209	0.000388565	0.000512475	0.000797162	0.000202813	0.000239063	0.00357474	4.29413e-05	0.00187245	0.00167509	0.00042163	0.00144717	0.00259482	0.00241854	8.78426e-05	0.00195513	0.000703599	0.000883288	0.00158262	0.00120619	0.000948469	0.00205111	0.00157996	0.00181491	0.00458151	0.00287841	0.00105243	0.00284272	0.00202596	0.00194854	0.000991678	0.000909704	0.000131186	0.00188805	0.00146592	0.00132191	0.00286691	0.00118738	6.88734e-05	0.482709	0.311133	0.203428	0.00272985	0.0185221	0.142938	0.545032	1.83476	6.99604	53.9897	2.884172	0.0218646	0.00790906	0.00416715	0.0253919	0.0113182	0.113753	0.00559276	0.00508046	0.0398737	0.00748648	0.000664361	0.00529658	0.0100424	0.00258071	0.00315521	0.00786392	0.0110615	0.0299327	0.000163877	0.0039414	0.000664027	0.00644863	0.0228169	0.0037195	0.0070638	0.0144239	0.00767548	0.00835234	0.00830467	0.00425035	0.00560574	0.00871982	0.00221849	0.002615	0.0391025	0.000469717	0.020482	0.0183231	0.00461203	0.0158299	0.0283836	0.0264554	0.000960873	0.0213863	0.00769637	0.00966191	0.0173116	0.013194	0.0103749	0.0224363	0.0172825	0.0198526	0.0501152	0.0314857	0.0115121	0.0310953	0.0221611	0.0213142	0.0108475	0.00995086	0.00143498	0.0206525	0.0160351	0.0144598	0.0313599	0.0129882	0.000753377	0.09141961
10008	-2606.213	-2710.537	104.3235	0.203586	0.412466	0.587534	0.796414	1.895103	0.00463087	0.000382836	0.000711077	0.00316597	0.00253749	0.0175028	0.000206965	0.000461201	0.0039809	0.000864668	0.000651342	0.00156838	0.00155007	0.000952964	0.000149784	0.000725273	0.00112513	0.00233595	7.2301e-05	0.00029625	0.000170969	0.00148948	0.00157864	0.0023206	0.000278708	0.00252342	0.00243852	0.00273683	0.00139434	0.000600312	0.00157713	0.00102127	6.24318e-05	0.0007414	0.00394196	0.000504654	0.00246616	0.00319552	0.00117754	0.00482456	0.00283398	0.00197561	1.33691e-05	0.00499977	0.00147136	0.000757971	0.00137436	0.00192859	0.000259361	0.00237681	0.00242272	0.00489673	0.00482823	0.00319762	0.000938658	0.00335548	0.00148162	0.00509149	0.00239086	0.0030672	0.00131965	0.00380394	0.00186024	0.00176421	0.00388678	0.00108473	0.000468462	0.611703	0.0935614	0.24629	0.0484455	0.0244489	0.163663	0.568548	1.75887	6.11012	40.9016	2.683431	0.0324367	0.00268155	0.0049807	0.0221759	0.0177737	0.122597	0.00144967	0.00323046	0.027884	0.00605652	0.00456229	0.0109856	0.0108573	0.00667499	0.00104916	0.00508014	0.00788092	0.016362	0.000506428	0.00207506	0.00119754	0.010433	0.0110575	0.0162545	0.00195219	0.0176751	0.0170805	0.01917	0.00976655	0.00420485	0.0110469	0.00715345	0.0004373	0.0051931	0.0276112	0.00353482	0.0172741	0.0223828	0.00824802	0.0337934	0.0198505	0.0138381	9.36433e-05	0.0350206	0.0103061	0.00530917	0.00962662	0.0135087	0.00181668	0.0166482	0.0169698	0.0342989	0.0338191	0.0223976	0.00657478	0.0235033	0.0103779	0.0356631	0.0167467	0.0214841	0.00924343	0.0266445	0.01303	0.0123573	0.0272248	0.00759796	0.00328132	0.1427665
10044	-2605.301	-2711.687	106.3867	0.146776	0.386913	0.613087	0.853224	1.193406	0.0119573	0.00718822	0.00774756	0.0145495	0.0305719	0.1202	0.0040133	0.00305775	0.0288745	0.00660785	0.00920528	0.00155052	0.00962872	0.00503143	0.0143732	0.00549202	0.0149037	0.00324893	0.00127728	0.00635794	4.33298e-05	0.00238594	0.00944461	0.0113711	0.0149331	0.012167	0.00968131	0.0117019	0.00441175	0.00543008	0.00578171	0.0092909	0.000203015	0.00417343	0.0282037	0.0130439	0.00707437	0.0205412	0.00743487	0.0297934	0.00626063	0.0299495	0.048334	0.020042	0.0276669	0.01256	0.00936579	0.00872763	0.00961488	0.0113797	0.0142723	0.024605	0.0198706	0.0373394	0.0137214	0.00960679	0.00149214	0.00253001	0.0228512	0.00158181	0.00631587	0.00244087	0.000246541	0.014768	0.0119483	0.00946857	0.0186901	0.580027	0.182395	0.101389	0.136189	0.11911	0.354272	0.723438	1.38229	2.82269	8.39562	1.538481	0.0131602	0.00791134	0.00852694	0.0160132	0.0336473	0.132292	0.00441703	0.00336536	0.0317792	0.00727258	0.0101313	0.0017065	0.0105973	0.00553758	0.0158191	0.0060445	0.016403	0.00357576	0.00140577	0.00699753	4.76886e-05	0.00262596	0.0103947	0.012515	0.0164354	0.013391	0.0106552	0.0128791	0.00485556	0.00597633	0.00636333	0.0102255	0.000223437	0.00459327	0.031041	0.014356	0.00778603	0.0226076	0.0081828	0.0327906	0.00689043	0.0329623	0.0531962	0.0220582	0.0304502	0.0138235	0.010308	0.00960561	0.0105821	0.0125244	0.0157081	0.0270802	0.0218695	0.0410956	0.0151017	0.0105732	0.00164224	0.00278452	0.02515	0.00174093	0.00695123	0.00268642	0.000271343	0.0162536	0.0131502	0.0104211	0.0205702	0.9085976
10080	-2598.654	-2703.08	104.4262	0.211048	0.415399	0.584601	0.788952	2.017675	0.00309646	0.000176393	0.00244683	0.00240358	0.00110655	0.0138027	0.00217011	0.00122831	0.00444212	0.00238365	0.0011529	5.41561e-05	0.0017522	0.0019334	0.000338358	5.64787e-05	0.00996866	0.00164681	0.000283361	0.000122288	0.000209539	0.000894155	0.0017304	0.00195419	0.000878597	0.00130837	0.00139461	0.00153928	0.00136574	1.37726e-05	0.000677588	0.0011013	0.000284502	0.000808855	0.0051816	0.00242256	0.0034236	0.00492815	0.0016139	0.00309624	0.00191413	0.00532281	0.000778608	0.00337445	0.00291351	0.000993356	0.00279742	0.00221918	0.000206213	0.00458304	0.00366977	0.00466841	0.00708411	0.00414763	0.00107502	0.00350169	0.00140904	0.00493913	0.00242342	0.00284037	0.000699101	0.00268627	0.00283168	0.00130564	0.00328068	0.0019215	0.000318641	0.840781	0.00620628	0.0796924	0.0733205	0.0288353	0.177379	0.583003	1.71526	5.63766	34.6797	2.564115	0.0194383	0.00110732	0.0153602	0.0150886	0.00694645	0.0866477	0.013623	0.00771082	0.0278857	0.0149635	0.00723741	0.000339969	0.0109996	0.0121371	0.00212407	0.000354549	0.062579	0.010338	0.00177882	0.000767671	0.00131539	0.00561313	0.0108627	0.0122676	0.00551546	0.00821336	0.00875479	0.00966296	0.00857354	8.64583e-05	0.00425361	0.00691348	0.00178598	0.00507765	0.0325279	0.0152078	0.0214919	0.0309368	0.0101314	0.0194369	0.0120161	0.0334144	0.00488777	0.0211834	0.0182898	0.00623587	0.017561	0.0139311	0.00129452	0.0287704	0.0230373	0.0293063	0.044471	0.0260371	0.00674855	0.0219821	0.00884537	0.0310058	0.0152132	0.0178306	0.00438866	0.0168633	0.0177761	0.00819627	0.0205947	0.0120624	0.00200029	0.1592971
